# Created on: Sun Feb 25 17:41:20 2018
# X	Y	Z	Vx	Vy	Vz
9.54977	1.60013	7.73476	-0.916187	-0.190751	-1.90624
0.932395	11.7775	6.87013	-0.105757	-1.14882	0.863735
1.46087	0.6623	10.1772	-1.33129	0.714966	-0.184391
3.85185	6.31951	4.07691	-1.31153	-0.166692	-0.0119576
5.70208	9.25666	3.34077	0.806766	-2.21442	0.254866
10.5878	5.49342	8.52139	0.0327615	-1.89623	1.37576
9.23478	1.64475	11.1276	-0.755705	-0.222305	0.462072
11.7023	5.64185	8.46057	-0.261865	1.10584	1.97966
12.5842	9.7861	0.341935	-0.9028	0.00768797	0.736856
5.36196	3.30899	4.87081	-0.986523	1.66519	0.502932
5.45747	6.90491	6.63679	1.23058	0.180668	1.76407
3.70014	10.0558	3.60326	0.719359	-0.51376	-0.285095
11.1475	8.21278	10.0365	-1.00929	-0.121545	0.502327
0.89263	2.84696	12.404	-0.632513	-1.66988	0.468968
8.97015	11.9586	1.76252	0.0685622	1.37105	-0.383945
7.84109	2.66761	5.17967	-0.765158	-1.10071	-0.777672
